id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,management_organization_id,built_year,exploitation_start_year,project_type,house_type,is_alarm,method_of_forming_overhaul_fund,floor_count_max,floor_count_min,entrance_count,elevators_count,energy_efficiency,quarters_count,living_quarters_count,unliving_quarters_count,area_total,area_residential,area_non_residential,area_common_property,area_land,parking_square,playground,sportsground,other_beautification,foundation_type,floor_type,wall_material,basement_area,chute_type,chute_count,electrical_type,electrical_entries_count,heating_type,hot_water_type,cold_water_type,sewerage_type,sewerage_cesspools_volume,gas_type,ventilation_type,firefighting_type,drainage_type,lon,lat
7973807,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,19,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 19",7f7b4468-42da-41d1-8148-541edd68c960,8939266.0,1990.0,1990.0,111-83,Многоквартирный дом,Нет,На специальном счете у регионального оператора,9.0,9.0,11.0,11.0,D,412,412.0,1.0,"27378,00","23613,20","73,30","3689,70","12030,00","0,00",500,500,МАФ,Свайный,Железобетонные,Панельные,"3000,00",На лестничной клетке,11.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.64553,54.19854
7973809,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,19а,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 19а",76b56c61-613f-49bc-ac65-df47b47d2a2f,8939266.0,1990.0,1990.0,111-83,Жилой дом блокированной застройки,Нет,Не определен,10.0,10.0,2.0,2.0,Не присвоен,100,100.0,0.0,"4693,00","4693,00","0,00","738,70","3255,00","0,00",499,500,Отсутствует,Ленточный,Железобетонные,Панельные,"723,00",На лестничной клетке,2.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.64648,54.19844
9420575,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,19,,А,,"обл. Тульская, г. Тула, ул. Кирова, д. 19, к. А",78c6be49-23a0-6316-0d59-ff54486c11e5,,,,,Не заполнено,Нет,Не заполнено,,,,,Не заполнено,0,,,,,,,,,498,498,,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,37.62946,54.12059
7973824,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,20,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 20",59d0e40c-45bf-70d7-7c77-de1e745a7f71,8925433.0,1977.0,1977.0,II-67,Многоквартирный дом,Нет,На счете регионального оператора,12.0,1.0,1.0,2.0,Не присвоен,79,79.0,5.0,"6099,10","3692,20","1238,90","809,00","2338,20","0,00",500,500,Не имеется,Бетонные столбы,Железобетонные,Кирпич,"385,40",На лестничной клетке,1.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,37.64939,54.1995
7973810,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,21,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 21",1f0cd545-2eaf-4881-b1a1-23fdf088b18e,8921816.0,1990.0,1990.0,111-83,Многоквартирный дом,Нет,На специальном счете у регионального оператора,10.0,10.0,3.0,3.0,D,150,150.0,0.0,"8028,40","7004,80","15,60","1008,00","3515,00","0,00",499,500,МАФ,Сборный,Железобетонные,Панельные,"790,00",На лестничной клетке,3.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.64643,54.19969
7982723,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,22а,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 22а",75269582-32c3-48fe-92e8-2aa31b22587e,8935987.0,1987.0,1987.0,1-467,Многоквартирный дом,Нет,Не определен,5.0,5.0,4.0,0.0,Не присвоен,55,55.0,0.0,"2831,80","2539,80","0,00","292,00","3344,00","0,00",499,500,Не имеется,Ленточный,Железобетонные,Кирпич,"797,60",На лестничной клетке,4.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточная вентиляция,Отсутствует,Наружные водостоки,37.65136,54.20077
7973811,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,23,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 23",e82b29bd-d98e-49f7-90c1-334d2b4de1c2,,1990.0,1990.0,111-83,Многоквартирный дом,Нет,На специальном счете у регионального оператора,9.0,9.0,6.0,6.0,D,234,227.0,7.0,"15645,20","12450,40","1158,60","2036,20","8975,00","0,00",499,499,МАФ,Сборный,Железобетонные,Панельные,"1638,00",На лестничной клетке,6.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.64766,54.19988
8660035,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,23в,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 23в",77935cf0-9ff4-4764-a1d7-8d117e595e56,8473360.0,2008.0,2008.0,"Кирпичный жилой дом (серия, тип - данные в тех. паспорте отсутствуют)",Многоквартирный дом,Нет,Не определен,9.0,4.0,3.0,2.0,Не присвоен,77,67.0,10.0,"8062,20","4477,60","1353,50","1068,60","1139,00","0,00",499,499,Малые архитектурные формы,Иной,Железобетонные,Смешанные,"284,80",На лестничной клетке,3.0,Центральное,3.0,"Автономная котельная (крышная, встроенно-пристроенная)","Автономная котельная (крышная, встроенно-пристроенная)",Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.64706,54.19924
7982745,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,24,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 24",3ae74157-6e1f-48e4-a61e-f8795836560e,8940333.0,1972.0,1972.0,164-80,Многоквартирный дом,Нет,На специальном счете у регионального оператора,9.0,9.0,2.0,2.0,D,108,108.0,0.0,"5315,60","4735,20","0,00","580,40","4926,00","0,00",500,500,нет,Сборный,Железобетонные,Кирпич,"526,13",На лестничной клетке,2.0,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.65067,54.2013
7973816,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,25,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 25",eefe81e1-58e2-4431-bfe1-e47bd9d38d12,,1992.0,1992.0,111-83,Многоквартирный дом,Нет,На специальном счете у регионального оператора,9.0,9.0,14.0,14.0,Не присвоен,506,483.0,23.0,"29433,80","29435,70","1255,30","4710,40","18645,00","0,00",499,500,Отсутствует,Ленточный,Железобетонные,Кирпич,"5112,00",На лестничной клетке,14.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.64875,54.20111
7982873,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,26,,1,,"обл. Тульская, г. Тула, ул. Кирова, д. 26, к. 1",6a30fe2b-63da-4cde-bc74-1a09ffc40c96,,1965.0,1965.0,1-467,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,5.0,0.0,Не присвоен,96,96.0,0.0,"4482,90","2723,60","102,30","376,20","3401,00","0,00",500,500,,Ленточный,Железобетонные,Панельные,"885,20",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.65172,54.20222
7982898,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,26,,2,,"обл. Тульская, г. Тула, ул. Кирова, д. 26, к. 2",f8d3a83e-b993-4d69-9a92-fa77a9b63e9c,8932412.0,1967.0,1967.0,1-467,Многоквартирный дом,Нет,На специальном счете у регионального оператора,5.0,5.0,5.0,0.0,Не присвоен,100,100.0,0.0,"4879,10","4504,60","0,00","374,50","5815,00",,500,500,Не имеется,Сборный,Железобетонные,Панельные,"900,92",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Смешанные,37.65222,54.2017
7982932,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,28,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 28",96c063ee-61c2-488e-8cd4-bb672419b415,8940438.0,1972.0,1972.0,164-80,Многоквартирный дом,Нет,На счете регионального оператора,9.0,9.0,1.0,1.0,D,54,54.0,0.0,"2656,50","2341,00","0,00","315,50","2447,00","0,00",500,500,МАФ,Сборный,Железобетонные,Кирпич,"260,11",На лестничной клетке,1.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.65185,54.20261
7983036,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,1d967b8a-e711-47c0-9472-96243878407d,обл,Тульская,,,г,Тула,ул,Кирова,29,,,,"обл. Тульская, г. Тула, ул. Кирова, д. 29",70c93e86-148a-436a-a050-da56d88ebfc7,8940179.0,1993.0,1993.0,T-1,Многоквартирный дом,Нет,На специальном счете у регионального оператора,9.0,9.0,9.0,9.0,D,354,351.0,3.0,"22354,10","19696,90","158,00","2358,30","11605,00","0,00",499,500,МАФ,Иной,Железобетонные,Панельные,"2204,52",На лестничной клетке,9.0,Центральное,3.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.40859,54.30289
